AudienceID,LotameID,y,Name,Type,fullVisitorId,browser,operatingSystem,operatingSystemVersion,isMobile,mobileDeviceBranding,mobileDeviceModel,mobileInputSelector,mobileDeviceInfo,mobileDeviceMarketingName,screenResolution,language,continent,subContinent,country,region,city,sec,sub_sec,pageTitle,url,onPageTime,nextTime,user_active_days,total_visit_counts,total_unique_session,total_time_spent,time_spent_per_session,timeOnPage,GAClientId,cookie_id
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/,,New Straits Times,https://www.nst.com.my/,124977,155724,24,3328,71,243007.0,166.0,30747,1990207551.1572628814,7T/yP+n/OW8uEJB3
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/news/,/nation/,Annuar Musa assures that Azan incident will not re-occur,https://www.nst.com.my/news/nation/2022/04/787298/annuar-musa-assures-azan-incident-will-not-re-occur,155724,166217,24,3328,71,243007.0,166.0,10493,1990207551.1572628814,VHciCTdcN8uLLIy0
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/news/,/nation/,Annuar Musa assures that Azan incident will not re-occur,https://www.nst.com.my/news/nation/2022/04/787298/annuar-musa-assures-azan-incident-will-not-re-occur,155724,166217,24,3328,71,243007.0,166.0,10493,1990207551.1572628814,Z4WqEac4BZQhQ/eJ
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/news/,/nation/,Annuar Musa assures that Azan incident will not re-occur,https://www.nst.com.my/news/nation/2022/04/787298/annuar-musa-assures-azan-incident-will-not-re-occur,155724,166217,24,3328,71,243007.0,166.0,10493,1990207551.1572628814,WF8pC3HscIBm6Oq-
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/news/,/nation/,Annuar Musa assures that Azan incident will not re-occur,https://www.nst.com.my/news/nation/2022/04/787298/annuar-musa-assures-azan-incident-will-not-re-occur,155724,166217,24,3328,71,243007.0,166.0,10493,1990207551.1572628814,7T/yP+n/OW8uEJB3
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/news/,/nation/,"Covid-19: Infectivity rate, daily cases show decline",https://www.nst.com.my/news/nation/2022/03/781341/covid-19-infectivity-rate-daily-cases-show-decline,928,17024,24,3328,71,243007.0,113.0,16096,1990207551.1572628814,VHciCTdcN8uLLIy0
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/news/,/nation/,"Covid-19: Infectivity rate, daily cases show decline",https://www.nst.com.my/news/nation/2022/03/781341/covid-19-infectivity-rate-daily-cases-show-decline,928,17024,24,3328,71,243007.0,113.0,16096,1990207551.1572628814,Z4WqEac4BZQhQ/eJ
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/news/,/nation/,"Covid-19: Infectivity rate, daily cases show decline",https://www.nst.com.my/news/nation/2022/03/781341/covid-19-infectivity-rate-daily-cases-show-decline,928,17024,24,3328,71,243007.0,113.0,16096,1990207551.1572628814,WF8pC3HscIBm6Oq-
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/news/,/nation/,"Covid-19: Infectivity rate, daily cases show decline",https://www.nst.com.my/news/nation/2022/03/781341/covid-19-infectivity-rate-daily-cases-show-decline,928,17024,24,3328,71,243007.0,113.0,16096,1990207551.1572628814,7T/yP+n/OW8uEJB3
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/,,New Straits Times,https://www.nst.com.my/,17024,78700,24,3328,71,243007.0,113.0,61676,1990207551.1572628814,VHciCTdcN8uLLIy0
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/,,New Straits Times,https://www.nst.com.my/,17024,78700,24,3328,71,243007.0,113.0,61676,1990207551.1572628814,Z4WqEac4BZQhQ/eJ
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/,,New Straits Times,https://www.nst.com.my/,17024,78700,24,3328,71,243007.0,113.0,61676,1990207551.1572628814,WF8pC3HscIBm6Oq-
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/,,New Straits Times,https://www.nst.com.my/,17024,78700,24,3328,71,243007.0,113.0,61676,1990207551.1572628814,7T/yP+n/OW8uEJB3
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/news/,/nation/,Former Suhakam Commissioner appointed as new rep of M'sia to AICHR,https://www.nst.com.my/news/nation/2022/03/781345/former-suhakam-commissioner-appointed-new-rep-msia-aichr,78700,112525,24,3328,71,243007.0,113.0,33825,1990207551.1572628814,VHciCTdcN8uLLIy0
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/news/,/nation/,Former Suhakam Commissioner appointed as new rep of M'sia to AICHR,https://www.nst.com.my/news/nation/2022/03/781345/former-suhakam-commissioner-appointed-new-rep-msia-aichr,78700,112525,24,3328,71,243007.0,113.0,33825,1990207551.1572628814,Z4WqEac4BZQhQ/eJ
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/news/,/nation/,Former Suhakam Commissioner appointed as new rep of M'sia to AICHR,https://www.nst.com.my/news/nation/2022/03/781345/former-suhakam-commissioner-appointed-new-rep-msia-aichr,78700,112525,24,3328,71,243007.0,113.0,33825,1990207551.1572628814,WF8pC3HscIBm6Oq-
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/news/,/nation/,Former Suhakam Commissioner appointed as new rep of M'sia to AICHR,https://www.nst.com.my/news/nation/2022/03/781345/former-suhakam-commissioner-appointed-new-rep-msia-aichr,78700,112525,24,3328,71,243007.0,113.0,33825,1990207551.1572628814,7T/yP+n/OW8uEJB3
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/,,New Straits Times,https://www.nst.com.my/,365,55943,24,3328,71,243007.0,247.0,55578,1990207551.1572628814,VHciCTdcN8uLLIy0
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/,,New Straits Times,https://www.nst.com.my/,365,55943,24,3328,71,243007.0,247.0,55578,1990207551.1572628814,Z4WqEac4BZQhQ/eJ
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/,,New Straits Times,https://www.nst.com.my/,365,55943,24,3328,71,243007.0,247.0,55578,1990207551.1572628814,WF8pC3HscIBm6Oq-
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/,,New Straits Times,https://www.nst.com.my/,365,55943,24,3328,71,243007.0,247.0,55578,1990207551.1572628814,7T/yP+n/OW8uEJB3
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/news/,/crime-courts/,Cops record statement from suspect who hit cyclist with iron rod,https://www.nst.com.my/news/crime-courts/2022/03/782382/cops-record-statement-suspect-who-hit-cyclist-iron-rod,55943,119048,24,3328,71,243007.0,247.0,63105,1990207551.1572628814,VHciCTdcN8uLLIy0
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/news/,/crime-courts/,Cops record statement from suspect who hit cyclist with iron rod,https://www.nst.com.my/news/crime-courts/2022/03/782382/cops-record-statement-suspect-who-hit-cyclist-iron-rod,55943,119048,24,3328,71,243007.0,247.0,63105,1990207551.1572628814,Z4WqEac4BZQhQ/eJ
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/news/,/crime-courts/,Cops record statement from suspect who hit cyclist with iron rod,https://www.nst.com.my/news/crime-courts/2022/03/782382/cops-record-statement-suspect-who-hit-cyclist-iron-rod,55943,119048,24,3328,71,243007.0,247.0,63105,1990207551.1572628814,WF8pC3HscIBm6Oq-
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/news/,/crime-courts/,Cops record statement from suspect who hit cyclist with iron rod,https://www.nst.com.my/news/crime-courts/2022/03/782382/cops-record-statement-suspect-who-hit-cyclist-iron-rod,55943,119048,24,3328,71,243007.0,247.0,63105,1990207551.1572628814,7T/yP+n/OW8uEJB3
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/,,New Straits Times,https://www.nst.com.my/,119048,139756,24,3328,71,243007.0,247.0,20708,1990207551.1572628814,VHciCTdcN8uLLIy0
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/,,New Straits Times,https://www.nst.com.my/,119048,139756,24,3328,71,243007.0,247.0,20708,1990207551.1572628814,Z4WqEac4BZQhQ/eJ
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/,,New Straits Times,https://www.nst.com.my/,119048,139756,24,3328,71,243007.0,247.0,20708,1990207551.1572628814,WF8pC3HscIBm6Oq-
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/,,New Straits Times,https://www.nst.com.my/,119048,139756,24,3328,71,243007.0,247.0,20708,1990207551.1572628814,7T/yP+n/OW8uEJB3
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/news/,/crime-courts/,Late tycoon's damning statement against Lim Guan Eng read out in court,https://www.nst.com.my/news/crime-courts/2022/03/782531/late-tycoons-damning-statement-against-lim-guan-eng-read-out-court,139756,246944,24,3328,71,243007.0,247.0,107188,1990207551.1572628814,VHciCTdcN8uLLIy0
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/news/,/crime-courts/,Late tycoon's damning statement against Lim Guan Eng read out in court,https://www.nst.com.my/news/crime-courts/2022/03/782531/late-tycoons-damning-statement-against-lim-guan-eng-read-out-court,139756,246944,24,3328,71,243007.0,247.0,107188,1990207551.1572628814,Z4WqEac4BZQhQ/eJ
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/news/,/crime-courts/,Late tycoon's damning statement against Lim Guan Eng read out in court,https://www.nst.com.my/news/crime-courts/2022/03/782531/late-tycoons-damning-statement-against-lim-guan-eng-read-out-court,139756,246944,24,3328,71,243007.0,247.0,107188,1990207551.1572628814,WF8pC3HscIBm6Oq-
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Federal Territory of Kuala Lumpur,Kuala Lumpur,/news/,/crime-courts/,Late tycoon's damning statement against Lim Guan Eng read out in court,https://www.nst.com.my/news/crime-courts/2022/03/782531/late-tycoons-damning-statement-against-lim-guan-eng-read-out-court,139756,246944,24,3328,71,243007.0,247.0,107188,1990207551.1572628814,7T/yP+n/OW8uEJB3
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/,,New Straits Times,https://www.nst.com.my/,264,32849,24,3328,71,243007.0,670.0,32585,1990207551.1572628814,VHciCTdcN8uLLIy0
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/,,New Straits Times,https://www.nst.com.my/,264,32849,24,3328,71,243007.0,670.0,32585,1990207551.1572628814,Z4WqEac4BZQhQ/eJ
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/,,New Straits Times,https://www.nst.com.my/,264,32849,24,3328,71,243007.0,670.0,32585,1990207551.1572628814,WF8pC3HscIBm6Oq-
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/,,New Straits Times,https://www.nst.com.my/,264,32849,24,3328,71,243007.0,670.0,32585,1990207551.1572628814,7T/yP+n/OW8uEJB3
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/news/,/nation/,"Mum surprises son who receives 2 awards, degree at Albukhary Int'l University convo",https://www.nst.com.my/news/nation/2022/03/783464/mum-surprises-son-who-receives-2-awards-degree-albukhary-intl-university,32849,287171,24,3328,71,243007.0,670.0,254322,1990207551.1572628814,VHciCTdcN8uLLIy0
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/news/,/nation/,"Mum surprises son who receives 2 awards, degree at Albukhary Int'l University convo",https://www.nst.com.my/news/nation/2022/03/783464/mum-surprises-son-who-receives-2-awards-degree-albukhary-intl-university,32849,287171,24,3328,71,243007.0,670.0,254322,1990207551.1572628814,Z4WqEac4BZQhQ/eJ
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/news/,/nation/,"Mum surprises son who receives 2 awards, degree at Albukhary Int'l University convo",https://www.nst.com.my/news/nation/2022/03/783464/mum-surprises-son-who-receives-2-awards-degree-albukhary-intl-university,32849,287171,24,3328,71,243007.0,670.0,254322,1990207551.1572628814,WF8pC3HscIBm6Oq-
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/news/,/nation/,"Mum surprises son who receives 2 awards, degree at Albukhary Int'l University convo",https://www.nst.com.my/news/nation/2022/03/783464/mum-surprises-son-who-receives-2-awards-degree-albukhary-intl-university,32849,287171,24,3328,71,243007.0,670.0,254322,1990207551.1572628814,7T/yP+n/OW8uEJB3
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/,,New Straits Times,https://www.nst.com.my/,287171,300903,24,3328,71,243007.0,670.0,13732,1990207551.1572628814,VHciCTdcN8uLLIy0
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/,,New Straits Times,https://www.nst.com.my/,287171,300903,24,3328,71,243007.0,670.0,13732,1990207551.1572628814,Z4WqEac4BZQhQ/eJ
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/,,New Straits Times,https://www.nst.com.my/,287171,300903,24,3328,71,243007.0,670.0,13732,1990207551.1572628814,WF8pC3HscIBm6Oq-
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/,,New Straits Times,https://www.nst.com.my/,287171,300903,24,3328,71,243007.0,670.0,13732,1990207551.1572628814,7T/yP+n/OW8uEJB3
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/sports/,/football/,Fandi's son Ikhsan destroys Harimau Malaya,https://www.nst.com.my/sports/football/2022/03/783461/fandis-son-ikhsan-destroys-harimau-malaya,300903,420241,24,3328,71,243007.0,670.0,119338,1990207551.1572628814,VHciCTdcN8uLLIy0
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/sports/,/football/,Fandi's son Ikhsan destroys Harimau Malaya,https://www.nst.com.my/sports/football/2022/03/783461/fandis-son-ikhsan-destroys-harimau-malaya,300903,420241,24,3328,71,243007.0,670.0,119338,1990207551.1572628814,Z4WqEac4BZQhQ/eJ
809024,196c30f4cdae19dd70c4d634a38b6b37,10000,RMG - 1PD - Declared - HHI - RM5k - 10k+	,HHI,8547876345369880910,Chrome,Android,11,True,Samsung,SM-N975F,touchscreen,Samsung SM-N975F Galaxy Note10+,Galaxy Note10+,360x760,en-us,Asia,Southeast Asia,Malaysia,Selangor,Telok Panglima Garang,/sports/,/football/,Fandi's son Ikhsan destroys Harimau Malaya,https://www.nst.com.my/sports/football/2022/03/783461/fandis-son-ikhsan-destroys-harimau-malaya,300903,420241,24,3328,71,243007.0,670.0,119338,1990207551.1572628814,WF8pC3HscIBm6Oq-
